Time,Value
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,127
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,9
23:05:33.661.934,133
23:05:33.661.934,169
23:05:33.661.934,69
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,192
23:05:33.661.934,121
23:05:33.661.934,61
23:05:33.661.934,43
23:05:33.661.934,198
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,127
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,52
23:05:33.661.934,57
23:05:33.661.934,243
23:05:33.661.934,194
23:05:33.661.934,67
23:05:33.661.934,133
23:05:33.661.934,169
23:05:33.661.934,69
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,192
23:05:33.661.934,104
23:05:33.661.934,61
23:05:33.661.934,43
23:05:33.661.934,198
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,151
23:05:33.661.934,64
23:05:33.661.934,243
23:05:33.661.934,194
23:05:33.661.934,162
23:05:33.661.934,130
23:05:33.661.934,169
23:05:33.661.934,69
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,192
23:05:33.661.934,190
23:05:33.661.934,62
23:05:33.661.934,43
23:05:33.661.934,198
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,127
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,126
23:05:33.661.934,65
23:05:33.661.934,243
23:05:33.661.934,194
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,192
23:05:33.661.934,90
23:05:33.661.934,64
23:05:33.661.934,43
23:05:33.661.934,198
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,127
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,10
23:05:33.661.934,74
23:05:33.661.934,243
23:05:33.661.934,194
23:05:33.661.934,70
23:05:33.661.934,127
23:05:33.661.934,169
23:05:33.661.934,69
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,192
23:05:33.661.934,93
23:05:33.661.934,64
23:05:33.661.934,43
23:05:33.661.934,198
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,127
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,192
23:05:33.661.934,178
23:05:33.661.934,65
23:05:33.661.934,43
23:05:33.661.934,198
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,127
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,212
23:05:33.661.934,81
23:05:33.661.934,243
23:05:33.661.934,194
23:05:33.661.934,129
23:05:33.661.934,124
23:05:33.661.934,169
23:05:33.661.934,69
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,192
23:05:33.661.934,192
23:05:33.661.934,65
23:05:33.661.934,43
23:05:33.661.934,198
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,150
23:05:33.661.934,90
23:05:33.661.934,243
23:05:33.661.934,194
23:05:33.661.934,100
23:05:33.661.934,121
23:05:33.661.934,169
23:05:33.661.934,69
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,192
23:05:33.661.934,80
23:05:33.661.934,67
23:05:33.661.934,43
23:05:33.661.934,198
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,127
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,191
23:05:33.661.934,90
23:05:33.661.934,243
23:05:33.661.934,194
23:05:33.661.934,85
23:05:33.661.934,121
23:05:33.661.934,169
23:05:33.661.934,69
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,192
23:05:33.661.934,98
23:05:33.661.934,67
23:05:33.661.934,43
23:05:33.661.934,198
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,127
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,97
23:05:33.661.934,99
23:05:33.661.934,243
23:05:33.661.934,194
23:05:33.661.934,68
23:05:33.661.934,118
23:05:33.661.934,169
23:05:33.661.934,69
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,192
23:05:33.661.934,228
23:05:33.661.934,68
23:05:33.661.934,43
23:05:33.661.934,198
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,127
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,127
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,65
23:05:33.661.934,109
23:05:33.661.934,243
23:05:33.661.934,194
23:05:33.661.934,193
23:05:33.661.934,114
23:05:33.661.934,169
23:05:33.661.934,69
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,192
23:05:33.661.934,160
23:05:33.661.934,70
23:05:33.661.934,43
23:05:33.661.934,198
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,127
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,127
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,171
23:05:33.661.934,117
23:05:33.661.934,243
23:05:33.661.934,194
23:05:33.661.934,195
23:05:33.661.934,111
23:05:33.661.934,169
23:05:33.661.934,69
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,192
23:05:33.661.934,40
23:05:33.661.934,72
23:05:33.661.934,43
23:05:33.661.934,198
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,127
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,141
23:05:33.661.934,127
23:05:33.661.934,243
23:05:33.661.934,194
23:05:33.661.934,64
23:05:33.661.934,108
23:05:33.661.934,169
23:05:33.661.934,69
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,192
23:05:33.661.934,228
23:05:33.661.934,73
23:05:33.661.934,43
23:05:33.661.934,198
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,127
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,227
23:05:33.661.934,127
23:05:33.661.934,243
23:05:33.661.934,194
23:05:33.661.934,33
23:05:33.661.934,108
23:05:33.661.934,169
23:05:33.661.934,69
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,192
23:05:33.661.934,238
23:05:33.661.934,73
23:05:33.661.934,43
23:05:33.661.934,198
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,127
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,193
23:05:33.661.934,136
23:05:33.661.934,243
23:05:33.661.934,194
23:05:33.661.934,250
23:05:33.661.934,105
23:05:33.661.934,169
23:05:33.661.934,69
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,192
23:05:33.661.934,128
23:05:33.661.934,75
23:05:33.661.934,43
23:05:33.661.934,198
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,127
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,170
23:05:33.661.934,144
23:05:33.661.934,243
23:05:33.661.934,194
23:05:33.661.934,42
23:05:33.661.934,102
23:05:33.661.934,169
23:05:33.661.934,69
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,192
23:05:33.661.934,239
23:05:33.661.934,76
23:05:33.661.934,43
23:05:33.661.934,198
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,127
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,229
23:05:33.661.934,144
23:05:33.661.934,243
23:05:33.661.934,194
23:05:33.661.934,21
23:05:33.661.934,101
23:05:33.661.934,169
23:05:33.661.934,69
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,192
23:05:33.661.934,2
23:05:33.661.934,77
23:05:33.661.934,43
23:05:33.661.934,198
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,96
23:05:33.661.934,78
23:05:33.661.934,43
23:05:33.661.934,198
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,127
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,77
23:05:33.661.934,153
23:05:33.661.934,243
23:05:33.661.934,194
23:05:33.661.934,24
23:05:33.661.934,99
23:05:33.661.934,169
23:05:33.661.934,69
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,192
23:05:33.661.934,128
23:05:33.661.934,78
23:05:33.661.934,43
23:05:33.661.934,198
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,127
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,187
23:05:33.661.934,160
23:05:33.661.934,243
23:05:33.661.934,194
23:05:33.661.934,115
23:05:33.661.934,96
23:05:33.661.934,169
23:05:33.661.934,69
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,192
23:05:33.661.934,204
23:05:33.661.934,79
23:05:33.661.934,43
23:05:33.661.934,198
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,127
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,199
23:05:33.661.934,160
23:05:33.661.934,243
23:05:33.661.934,194
23:05:33.661.934,111
23:05:33.661.934,96
23:05:33.661.934,169
23:05:33.661.934,69
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,192
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,127
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,56
23:05:33.661.934,169
23:05:33.661.934,243
23:05:33.661.934,194
23:05:33.661.934,111
23:05:33.661.934,93
23:05:33.661.934,169
23:05:33.661.934,69
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,192
23:05:33.661.934,80
23:05:33.661.934,81
23:05:33.661.934,43
23:05:33.661.934,198
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,127
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,53
23:05:33.661.934,177
23:05:33.661.934,243
23:05:33.661.934,194
23:05:33.661.934,152
23:05:33.661.934,90
23:05:33.661.934,169
23:05:33.661.934,69
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,192
23:05:33.661.934,182
23:05:33.661.934,82
23:05:33.661.934,43
23:05:33.661.934,198
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,127
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,173
23:05:33.661.934,177
23:05:33.661.934,243
23:05:33.661.934,194
23:05:33.661.934,110
23:05:33.661.934,90
23:05:33.661.934,169
23:05:33.661.934,69
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,192
23:05:33.661.934,206
23:05:33.661.934,82
23:05:33.661.934,43
23:05:33.661.934,198
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,127
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,11
23:05:33.661.934,186
23:05:33.661.934,243
23:05:33.661.934,194
23:05:33.661.934,115
23:05:33.661.934,87
23:05:33.661.934,169
23:05:33.661.934,69
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,192
23:05:33.661.934,78
23:05:33.661.934,84
23:05:33.661.934,43
23:05:33.661.934,198
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,127
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,127
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,0
23:05:33.661.934,128
23:05:33.661.934,157
23:05:33.661.934,195
23:05:33.661.934,249
23:05:33.661.934,194
23:05:33.661.934,243
23:05:33.661.934,194
23:05:33.661.934,71
23:05:33.661.934,84
23:05:33.661.934,169
23:05:33.661.934,69
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,192
23:05:33.661.934,224
23:05:33.661.934,85
23:05:33.661.934,43
23:05:33.661.934,198
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
23:05:33.661.934,0
