Time,Value
23:05:36.402.130,-315.0
23:05:36.402.130,-315.0
23:05:36.402.130,-315.0
23:05:36.402.130,-315.0
23:05:36.402.130,-125.7040023803711
23:05:36.402.130,5331.53564453125
23:05:36.402.130,-2.0
23:05:36.402.130,-11052.4765625
23:05:36.402.130,0.0
23:05:36.402.130,0.0
23:05:36.402.130,-315.0
23:05:36.402.130,-315.0
23:05:36.402.130,-315.0
23:05:36.402.130,-315.0
23:05:36.402.130,-125.70460510253906
23:05:36.402.130,5331.52197265625
23:05:36.402.130,-2.0
23:05:36.402.130,-11052.4765625
23:05:36.402.130,0.0
23:05:36.402.130,0.0
23:05:36.402.130,-315.0
23:05:36.402.130,-315.0
23:05:36.402.130,-315.0
23:05:36.402.130,-315.0
23:05:36.402.130,-125.70438385009766
23:05:36.402.130,5331.52685546875
23:05:36.402.130,-2.0
23:05:36.402.130,-11052.482421875
23:05:36.402.130,0.0
23:05:36.402.130,0.0
23:05:36.410.054,-315.0
23:05:36.410.054,-315.0
23:05:36.410.054,-315.0
23:05:36.410.054,-315.0
23:05:36.410.054,-125.70581817626953
23:05:36.410.054,5331.49462890625
23:05:36.410.054,-2.0
23:05:36.410.054,-11052.5078125
23:05:36.410.054,0.0
23:05:36.410.054,0.0
23:05:36.410.054,-315.0
23:05:36.410.054,-315.0
23:05:36.410.054,-315.0
23:05:36.410.054,-315.0
23:05:36.410.054,-125.70709228515625
23:05:36.410.054,5331.46533203125
23:05:36.410.054,-2.0
23:05:36.410.054,-11052.541015625
23:05:36.410.054,0.0
23:05:36.410.054,0.0
23:05:36.410.054,-315.0
23:05:36.410.054,-315.0
23:05:36.410.054,-315.0
23:05:36.410.054,-315.0
23:05:36.410.054,-125.70769500732422
23:05:36.410.054,5331.451171875
23:05:36.410.054,-2.0
23:05:36.410.054,-11052.552734375
23:05:36.410.054,0.0
23:05:36.410.054,0.0
23:05:36.421.097,-315.0
23:05:36.421.097,-315.0
23:05:36.421.097,-315.0
23:05:36.421.097,-315.0
23:05:36.421.097,-125.70858001708984
23:05:36.421.097,5331.43115234375
23:05:36.421.097,-2.0
23:05:36.421.097,-11052.5703125
23:05:36.421.097,0.0
23:05:36.421.097,0.0
23:05:36.421.097,-315.0
23:05:36.421.097,-315.0
23:05:36.421.097,-315.0
23:05:36.421.097,-315.0
23:05:36.421.097,-125.70914459228516
23:05:36.421.097,5331.4189453125
23:05:36.421.097,-2.0
23:05:36.421.097,-11052.58984375
23:05:36.421.097,0.0
23:05:36.421.097,0.0
23:05:36.432.107,-315.0
23:05:36.432.107,-315.0
23:05:36.432.107,-315.0
23:05:36.432.107,-315.0
23:05:36.432.107,-125.71034240722656
23:05:36.432.107,5331.39111328125
23:05:36.432.107,-2.0
23:05:36.432.107,-11052.619140625
23:05:36.432.107,0.0
23:05:36.432.107,0.0
23:05:36.432.107,-315.0
23:05:36.432.107,-315.0
23:05:36.432.107,-315.0
23:05:36.432.107,-315.0
23:05:36.432.107,-125.7109146118164
23:05:36.432.107,5331.37841796875
23:05:36.432.107,-2.0
23:05:36.432.107,-11052.62109375
23:05:36.432.107,0.0
23:05:36.432.107,0.0
23:05:36.432.107,-315.0
23:05:36.432.107,-315.0
23:05:36.432.107,-315.0
23:05:36.432.107,-315.0
23:05:36.432.107,-125.71089172363281
23:05:36.432.107,5331.25390625
23:05:36.432.107,-2.0
23:05:36.432.107,-11052.625
23:05:36.432.107,0.0
23:05:36.432.107,0.0
23:05:36.443.109,-315.0
23:05:36.443.109,-315.0
23:05:36.443.109,-315.0
23:05:36.443.109,-315.0
23:05:36.443.109,-125.7122573852539
23:05:36.443.109,5331.34814453125
23:05:36.443.109,-2.0
23:05:36.443.109,-11052.6630859375
23:05:36.443.109,0.0
23:05:36.443.109,0.0
23:05:36.443.109,-315.0
23:05:36.443.109,-315.0
23:05:36.443.109,-315.0
23:05:36.443.109,-315.0
23:05:36.443.109,-125.71279907226562
23:05:36.443.109,5331.33544921875
23:05:36.443.109,-2.0
23:05:36.443.109,-11052.66796875
23:05:36.443.109,0.0
23:05:36.443.109,0.0
23:05:36.443.109,-315.0
23:05:36.443.109,-315.0
23:05:36.443.109,-315.0
23:05:36.443.109,-315.0
23:05:36.443.109,-125.7135238647461
23:05:36.443.109,5331.31884765625
23:05:36.443.109,-2.0
23:05:36.443.109,-11052.6845703125
23:05:36.443.109,0.0
23:05:36.443.109,0.0
23:05:36.454.110,-315.0
23:05:36.454.110,-315.0
23:05:36.454.110,-315.0
23:05:36.454.110,-315.0
23:05:36.454.110,-125.7148208618164
23:05:36.454.110,5331.28955078125
23:05:36.454.110,-2.0
23:05:36.454.110,-11052.7216796875
23:05:36.454.110,0.0
23:05:36.454.110,0.0
23:05:36.454.110,-315.0
23:05:36.454.110,-315.0
23:05:36.454.110,-315.0
23:05:36.454.110,-315.0
23:05:36.454.110,-125.71554565429688
23:05:36.454.110,5331.27294921875
23:05:36.454.110,-2.0
23:05:36.454.110,-11052.72265625
23:05:36.454.110,0.0
23:05:36.454.110,0.0
23:05:36.454.110,-315.0
23:05:36.454.110,-315.0
23:05:36.454.110,-315.0
23:05:36.454.110,-315.0
23:05:36.454.110,-125.71588897705078
23:05:36.454.110,5331.26513671875
23:05:36.454.110,-2.0
23:05:36.454.110,-11052.7421875
23:05:36.454.110,0.0
23:05:36.454.110,0.0
23:05:36.465.208,-315.0
23:05:36.465.208,-315.0
23:05:36.465.208,-315.0
23:05:36.465.208,-315.0
23:05:36.465.208,-125.7174072265625
23:05:36.465.208,5331.23046875
23:05:36.465.208,-2.0
23:05:36.465.208,-11052.78125
23:05:36.465.208,0.0
23:05:36.465.208,0.0
23:05:36.465.208,-315.0
23:05:36.465.208,-315.0
23:05:36.465.208,-315.0
23:05:36.465.208,-315.0
23:05:36.465.208,-125.71820068359375
23:05:36.465.208,5331.21240234375
23:05:36.465.208,-2.0
23:05:36.465.208,-11052.7890625
23:05:36.465.208,0.0
23:05:36.465.208,0.0
23:05:36.476.207,-315.0
23:05:36.476.207,-315.0
23:05:36.476.207,-315.0
23:05:36.476.207,-315.0
23:05:36.476.207,-125.71887969970703
23:05:36.476.207,5331.197265625
23:05:36.476.207,-2.0
23:05:36.476.207,-11052.80859375
23:05:36.476.207,0.0
23:05:36.476.207,0.0
23:05:36.476.207,-315.0
23:05:36.476.207,-315.0
23:05:36.476.207,-315.0
23:05:36.476.207,-315.0
23:05:36.476.207,-125.7196044921875
23:05:36.476.207,5331.1806640625
23:05:36.476.207,-2.0
23:05:36.476.207,-11052.82421875
23:05:36.476.207,0.0
23:05:36.476.207,0.0
23:05:36.476.207,-315.0
23:05:36.476.207,-315.0
23:05:36.476.207,-315.0
23:05:36.476.207,-315.0
23:05:36.476.207,-125.72022247314453
23:05:36.476.207,5331.16650390625
23:05:36.476.207,-2.0
23:05:36.476.207,-11052.837890625
23:05:36.476.207,0.0
23:05:36.476.207,0.0
23:05:36.486.360,-315.0
23:05:36.486.360,-315.0
23:05:36.486.360,-315.0
23:05:36.486.360,-315.0
23:05:36.486.360,-125.721435546875
23:05:36.486.360,5331.138671875
23:05:36.486.360,-2.0
23:05:36.486.360,-11052.865234375
23:05:36.486.360,0.0
23:05:36.486.360,0.0
23:05:36.486.360,-315.0
23:05:36.486.360,-315.0
23:05:36.486.360,-315.0
23:05:36.486.360,-315.0
23:05:36.486.360,-125.72173309326172
23:05:36.486.360,5331.1318359375
23:05:36.486.360,-2.0
23:05:36.486.360,-11052.875
23:05:36.486.360,0.0
23:05:36.486.360,0.0
23:05:36.486.360,-315.0
23:05:36.486.360,-315.0
23:05:36.486.360,-315.0
23:05:36.486.360,-315.0
23:05:36.486.360,-125.72342681884766
23:05:36.486.360,5331.09375
23:05:36.486.360,-2.0
23:05:36.486.360,-11052.9111328125
23:05:36.486.360,0.0
23:05:36.486.360,0.0
23:05:36.498.307,-315.0
23:05:36.498.307,-315.0
23:05:36.498.307,-315.0
23:05:36.498.307,-315.0
23:05:36.498.307,-125.72277069091797
23:05:36.498.307,5331.1083984375
23:05:36.498.307,-2.0
23:05:36.498.307,-11052.88671875
23:05:36.498.307,0.0
23:05:36.498.307,0.0
23:05:36.498.307,-315.0
23:05:36.498.307,-315.0
23:05:36.498.307,-315.0
23:05:36.498.307,-315.0
23:05:36.498.307,-125.7242202758789
23:05:36.498.307,5331.07568359375
23:05:36.498.307,-2.0
23:05:36.498.307,-11052.9345703125
23:05:36.498.307,0.0
23:05:36.498.307,0.0
23:05:36.498.307,-315.0
23:05:36.498.307,-315.0
23:05:36.498.307,-315.0
23:05:36.498.307,-315.0
23:05:36.498.307,-125.72547912597656
23:05:36.498.307,5331.046875
23:05:36.498.307,-2.0
23:05:36.498.307,-11052.955078125
23:05:36.498.307,0.0
23:05:36.498.307,0.0
23:05:36.508.276,-315.0
23:05:36.508.276,-315.0
23:05:36.508.276,-315.0
23:05:36.508.276,-315.0
23:05:36.508.276,-125.72587585449219
23:05:36.508.276,5331.0380859375
23:05:36.508.276,-2.0
23:05:36.508.276,-11052.9599609375
23:05:36.508.276,0.0
23:05:36.508.276,0.0
23:05:36.508.276,-315.0
23:05:36.508.276,-315.0
23:05:36.508.276,-315.0
23:05:36.508.276,-315.0
23:05:36.508.276,-125.7269287109375
23:05:36.508.276,5331.013671875
23:05:36.508.276,-2.0
23:05:36.508.276,-11052.994140625
23:05:36.508.276,0.0
23:05:36.508.276,0.0
23:05:36.518.459,-315.0
23:05:36.518.459,-315.0
23:05:36.518.459,-315.0
23:05:36.518.459,-315.0
23:05:36.518.459,-125.72791290283203
23:05:36.518.459,5330.99169921875
23:05:36.518.459,-2.0
23:05:36.518.459,-11053.009765625
23:05:36.518.459,0.0
23:05:36.518.459,0.0
23:05:36.518.459,-315.0
23:05:36.518.459,-315.0
23:05:36.518.459,-315.0
23:05:36.518.459,-315.0
23:05:36.518.459,-125.72807312011719
23:05:36.518.459,5330.98779296875
23:05:36.518.459,-2.0
23:05:36.518.459,-11053.01953125
23:05:36.518.459,0.0
23:05:36.518.459,0.0
23:05:36.518.459,-315.0
23:05:36.518.459,-315.0
23:05:36.518.459,-315.0
23:05:36.518.459,-315.0
23:05:36.518.459,-125.72929382324219
23:05:36.518.459,5330.9599609375
23:05:36.518.459,-2.0
23:05:36.518.459,-11053.041015625
23:05:36.518.459,0.0
23:05:36.518.459,0.0
23:05:36.530.423,-315.0
23:05:36.530.423,-315.0
23:05:36.530.423,-315.0
23:05:36.530.423,-315.0
23:05:36.530.423,-125.7297134399414
23:05:36.530.423,5330.95068359375
23:05:36.530.423,-2.0
23:05:36.530.423,-11053.05078125
23:05:36.530.423,0.0
23:05:36.530.423,0.0
23:05:36.530.423,-315.0
23:05:36.530.423,-315.0
23:05:36.530.423,-315.0
23:05:36.530.423,-315.0
23:05:36.530.423,-125.72988891601562
23:05:36.530.423,5330.9462890625
23:05:36.530.423,-2.0
23:05:36.530.423,-11053.0576171875
23:05:36.530.423,0.0
23:05:36.530.423,0.0
23:05:36.530.423,-315.0
23:05:36.530.423,-315.0
23:05:36.530.423,-315.0
23:05:36.530.423,-315.0
23:05:36.530.423,-125.72990417480469
23:05:36.530.423,5330.9462890625
23:05:36.530.423,-2.0
23:05:36.530.423,-11053.0576171875
23:05:36.530.423,0.0
23:05:36.530.423,0.0
23:05:36.541.352,-315.0
23:05:36.541.352,-315.0
23:05:36.541.352,-315.0
23:05:36.541.352,-315.0
23:05:36.541.352,-125.73140716552734
23:05:36.541.352,5330.91162109375
23:05:36.541.352,-2.0
23:05:36.541.352,-11053.087890625
23:05:36.541.352,0.0
23:05:36.541.352,0.0
23:05:36.541.352,-315.0
23:05:36.541.352,-315.0
23:05:36.541.352,-315.0
23:05:36.541.352,-315.0
23:05:36.541.352,-125.73138427734375
23:05:36.541.352,5330.91259765625
23:05:36.541.352,-2.0
23:05:36.541.352,-11053.09765625
23:05:36.541.352,0.0
23:05:36.541.352,0.0
23:05:36.552.405,-315.0
23:05:36.552.405,-315.0
23:05:36.552.405,-315.0
23:05:36.552.405,-315.0
23:05:36.552.405,-125.73168182373047
23:05:36.552.405,5330.90576171875
23:05:36.552.405,-2.0
23:05:36.552.405,-11053.095703125
23:05:36.552.405,0.0
23:05:36.552.405,0.0
23:05:36.552.405,-315.0
23:05:36.552.405,-315.0
23:05:36.552.405,-315.0
23:05:36.552.405,-315.0
23:05:36.552.405,-125.73229217529297
23:05:36.552.405,5330.8916015625
23:05:36.552.405,-2.0
23:05:36.552.405,-11053.11328125
23:05:36.552.405,0.0
23:05:36.552.405,0.0
23:05:36.552.405,-315.0
23:05:36.552.405,-315.0
23:05:36.552.405,-315.0
23:05:36.552.405,-315.0
23:05:36.552.405,-125.7332534790039
23:05:36.552.405,5330.8701171875
23:05:36.552.405,-2.0
23:05:36.552.405,-11053.1298828125
23:05:36.552.405,0.0
23:05:36.552.405,0.0
23:05:36.562.396,-315.0
23:05:36.562.396,-315.0
23:05:36.562.396,-315.0
23:05:36.562.396,-315.0
23:05:36.562.396,-125.73431396484375
23:05:36.562.396,5330.845703125
23:05:36.562.396,-2.0
23:05:36.562.396,-11053.1708984375
23:05:36.562.396,0.0
23:05:36.562.396,0.0
23:05:36.562.396,-315.0
23:05:36.562.396,-315.0
23:05:36.562.396,-315.0
23:05:36.562.396,-315.0
23:05:36.562.396,-125.73494720458984
23:05:36.562.396,5330.8310546875
23:05:36.562.396,-2.0
23:05:36.562.396,-11053.1630859375
23:05:36.562.396,0.0
23:05:36.562.396,0.0
23:05:36.562.396,-315.0
23:05:36.562.396,-315.0
23:05:36.562.396,-315.0
23:05:36.562.396,-315.0
23:05:36.562.396,-125.73432922363281
23:05:36.562.396,5330.845703125
23:05:36.562.396,-2.0
23:05:36.562.396,-11053.158203125
23:05:36.562.396,0.0
23:05:36.562.396,0.0
23:05:36.573.404,-315.0
23:05:36.573.404,-315.0
23:05:36.573.404,-315.0
23:05:36.573.404,-315.0
23:05:36.573.404,-125.73479461669922
23:05:36.573.404,5330.8349609375
23:05:36.573.404,-2.0
23:05:36.573.404,-11053.1689453125
23:05:36.573.404,0.0
23:05:36.573.404,0.0
23:05:36.573.404,-315.0
23:05:36.573.404,-315.0
23:05:36.573.404,-315.0
23:05:36.573.404,-315.0
23:05:36.573.404,-125.73690032958984
23:05:36.573.404,5330.78662109375
23:05:36.573.404,-2.0
23:05:36.573.404,-11053.22265625
23:05:36.573.404,0.0
23:05:36.573.404,0.0
23:05:36.573.404,-315.0
23:05:36.573.404,-315.0
23:05:36.573.404,-315.0
23:05:36.573.404,-315.0
23:05:36.573.404,-125.73721313476562
23:05:36.573.404,5330.77978515625
23:05:36.573.404,-2.0
23:05:36.573.404,-11053.2197265625
23:05:36.573.404,0.0
23:05:36.573.404,0.0
23:05:36.585.352,-315.0
23:05:36.585.352,-315.0
23:05:36.585.352,-315.0
23:05:36.585.352,-315.0
23:05:36.585.352,-125.73816680908203
23:05:36.585.352,5330.63330078125
23:05:36.585.352,-2.0
23:05:36.585.352,-11053.25
23:05:36.585.352,0.0
23:05:36.585.352,0.0
23:05:36.585.352,-315.0
23:05:36.585.352,-315.0
23:05:36.585.352,-315.0
23:05:36.585.352,-315.0
23:05:36.585.352,-125.73819732666016
23:05:36.585.352,5330.7578125
23:05:36.585.352,-2.0
23:05:36.585.352,-11053.240234375
23:05:36.585.352,0.0
23:05:36.585.352,0.0
23:05:36.596.463,-315.0
23:05:36.596.463,-315.0
23:05:36.596.463,-315.0
23:05:36.596.463,-315.0
23:05:36.596.463,-125.7377700805664
23:05:36.596.463,5330.767578125
23:05:36.596.463,-2.0
23:05:36.596.463,-11053.2314453125
23:05:36.596.463,0.0
23:05:36.596.463,0.0
23:05:36.596.463,-315.0
23:05:36.596.463,-315.0
23:05:36.596.463,-315.0
23:05:36.596.463,-315.0
23:05:36.596.463,-125.73871612548828
23:05:36.596.463,5330.74560546875
23:05:36.596.463,-2.0
23:05:36.596.463,-11053.271484375
23:05:36.596.463,0.0
23:05:36.596.463,0.0
23:05:36.596.463,-315.0
23:05:36.596.463,-315.0
23:05:36.596.463,-315.0
23:05:36.596.463,-315.0
23:05:36.596.463,-125.740234375
23:05:36.596.463,5330.7109375
23:05:36.596.463,-2.0
23:05:36.596.463,-11053.29296875
23:05:36.596.463,0.0
23:05:36.596.463,0.0
23:05:36.606.464,-315.0
23:05:36.606.464,-315.0
23:05:36.606.464,-315.0
23:05:36.606.464,-315.0
23:05:36.606.464,-125.74146270751953
23:05:36.606.464,5330.68310546875
23:05:36.606.464,-2.0
23:05:36.606.464,-11053.322265625
23:05:36.606.464,0.0
23:05:36.606.464,0.0
23:05:36.606.464,-315.0
23:05:36.606.464,-315.0
23:05:36.606.464,-315.0
23:05:36.606.464,-315.0
23:05:36.606.464,-125.74125671386719
23:05:36.606.464,5330.68798828125
23:05:36.606.464,-2.0
23:05:36.606.464,-11053.31640625
23:05:36.606.464,0.0
23:05:36.606.464,0.0
23:05:36.606.464,-315.0
23:05:36.606.464,-315.0
23:05:36.606.464,-315.0
23:05:36.606.464,-315.0
23:05:36.606.464,-125.7425308227539
23:05:36.606.464,5330.6591796875
23:05:36.606.464,-2.0
23:05:36.606.464,-11053.34375
23:05:36.606.464,0.0
23:05:36.606.464,0.0
23:05:36.617.458,-315.0
23:05:36.617.458,-315.0
23:05:36.617.458,-315.0
23:05:36.617.458,-315.0
23:05:36.617.458,-125.74266052246094
23:05:36.617.458,5330.65576171875
23:05:36.617.458,-2.0
23:05:36.617.458,-11053.3486328125
23:05:36.617.458,0.0
23:05:36.617.458,0.0
23:05:36.617.458,-315.0
23:05:36.617.458,-315.0
23:05:36.617.458,-315.0
23:05:36.617.458,-315.0
23:05:36.617.458,-125.74227142333984
23:05:36.617.458,5330.66455078125
23:05:36.617.458,-2.0
23:05:36.617.458,-11053.33984375
23:05:36.617.458,0.0
23:05:36.617.458,0.0
23:05:36.617.458,-315.0
23:05:36.617.458,-315.0
23:05:36.617.458,-315.0
23:05:36.617.458,-315.0
23:05:36.617.458,-125.7439193725586
23:05:36.617.458,5330.501953125
23:05:36.617.458,-2.0
23:05:36.617.458,-11053.380859375
23:05:36.617.458,0.0
23:05:36.617.458,0.0
23:05:36.629.435,-315.0
23:05:36.629.435,-315.0
23:05:36.629.435,-315.0
23:05:36.629.435,-315.0
23:05:36.629.435,-125.744140625
23:05:36.629.435,5330.6220703125
23:05:36.629.435,-2.0
23:05:36.629.435,-11053.380859375
23:05:36.629.435,0.0
23:05:36.629.435,0.0
23:05:36.629.435,-315.0
23:05:36.629.435,-315.0
23:05:36.629.435,-315.0
23:05:36.629.435,-315.0
23:05:36.629.435,-125.74434661865234
23:05:36.629.435,5330.6171875
23:05:36.629.435,-2.0
23:05:36.629.435,-11053.38671875
23:05:36.629.435,0.0
23:05:36.629.435,0.0
23:05:36.639.429,-315.0
23:05:36.639.429,-315.0
23:05:36.639.429,-315.0
23:05:36.639.429,-315.0
23:05:36.639.429,-125.74526977539062
23:05:36.639.429,5330.5966796875
23:05:36.639.429,-2.0
23:05:36.639.429,-11053.404296875
23:05:36.639.429,0.0
23:05:36.639.429,0.0
23:05:36.639.429,-315.0
23:05:36.639.429,-315.0
23:05:36.639.429,-315.0
23:05:36.639.429,-315.0
23:05:36.639.429,-125.74545288085938
23:05:36.639.429,5330.59228515625
23:05:36.639.429,-2.0
23:05:36.639.429,-11053.41015625
23:05:36.639.429,0.0
23:05:36.639.429,0.0
23:05:36.639.429,-315.0
23:05:36.639.429,-315.0
23:05:36.639.429,-315.0
23:05:36.639.429,-315.0
23:05:36.639.429,-125.74636840820312
23:05:36.639.429,5330.5712890625
23:05:36.639.429,-2.0
23:05:36.639.429,-11053.4326171875
23:05:36.639.429,0.0
23:05:36.639.429,0.0
23:05:36.649.353,-315.0
23:05:36.649.353,-315.0
23:05:36.649.353,-315.0
23:05:36.649.353,-315.0
23:05:36.649.353,-125.74730682373047
23:05:36.649.353,5330.5498046875
23:05:36.649.353,-2.0
23:05:36.649.353,-11053.458984375
23:05:36.649.353,0.0
23:05:36.649.353,0.0
23:05:36.649.353,-315.0
23:05:36.649.353,-315.0
23:05:36.649.353,-315.0
23:05:36.649.353,-315.0
23:05:36.649.353,-125.74823760986328
23:05:36.649.353,5330.529296875
23:05:36.649.353,-2.0
23:05:36.649.353,-11053.470703125
23:05:36.649.353,0.0
23:05:36.649.353,0.0
23:05:36.649.353,-315.0
23:05:36.649.353,-315.0
23:05:36.649.353,-315.0
23:05:36.649.353,-315.0
23:05:36.649.353,-125.74903106689453
23:05:36.649.353,5330.51123046875
23:05:36.649.353,-2.0
23:05:36.649.353,-11053.494140625
23:05:36.649.353,0.0
23:05:36.649.353,0.0
23:05:36.661.348,-315.0
23:05:36.661.348,-315.0
23:05:36.661.348,-315.0
23:05:36.661.348,-315.0
23:05:36.661.348,-125.7494125366211
23:05:36.661.348,5330.376953125
23:05:36.661.348,-2.0
23:05:36.661.348,-11053.5
23:05:36.661.348,0.0
23:05:36.661.348,0.0
23:05:36.661.348,-315.0
23:05:36.661.348,-315.0
23:05:36.661.348,-315.0
23:05:36.661.348,-315.0
23:05:36.661.348,-125.74954986572266
23:05:36.661.348,5330.49951171875
23:05:36.661.348,-2.0
23:05:36.661.348,-11053.5
23:05:36.661.348,0.0
23:05:36.661.348,0.0
23:05:36.672.425,-315.0
23:05:36.672.425,-315.0
23:05:36.672.425,-315.0
23:05:36.672.425,-315.0
23:05:36.672.425,-125.74939727783203
23:05:36.672.425,5330.3779296875
23:05:36.672.425,-2.0
23:05:36.672.425,-11053.505859375
23:05:36.672.425,0.0
23:05:36.672.425,0.0
23:05:36.672.425,-315.0
23:05:36.672.425,-315.0
23:05:36.672.425,-315.0
23:05:36.672.425,-315.0
23:05:36.672.425,-125.75096893310547
23:05:36.672.425,5330.466796875
23:05:36.672.425,-2.0
23:05:36.672.425,-11053.5458984375
23:05:36.672.425,0.0
23:05:36.672.425,0.0
23:05:36.672.425,-315.0
23:05:36.672.425,-315.0
23:05:36.672.425,-315.0
23:05:36.672.425,-315.0
23:05:36.672.425,-125.75259399414062
23:05:36.672.425,5330.4296875
23:05:36.672.425,-2.0
23:05:36.672.425,-11053.5810546875
23:05:36.672.425,0.0
23:05:36.672.425,0.0
23:05:36.683.139,-315.0
23:05:36.683.139,-315.0
23:05:36.683.139,-315.0
23:05:36.683.139,-315.0
23:05:36.683.139,-125.75321960449219
23:05:36.683.139,5330.41552734375
23:05:36.683.139,-2.0
23:05:36.683.139,-11053.5830078125
23:05:36.683.139,0.0
23:05:36.683.139,0.0
23:05:36.683.139,-315.0
23:05:36.683.139,-315.0
23:05:36.683.139,-315.0
23:05:36.683.139,-315.0
23:05:36.683.139,-125.75382232666016
23:05:36.683.139,5330.40185546875
23:05:36.683.139,-2.0
23:05:36.683.139,-11053.6005859375
23:05:36.683.139,0.0
23:05:36.683.139,0.0
23:05:36.683.139,-315.0
23:05:36.683.139,-315.0
23:05:36.683.139,-315.0
23:05:36.683.139,-315.0
23:05:36.683.139,-125.75442504882812
23:05:36.683.139,5330.38818359375
23:05:36.683.139,-2.0
23:05:36.683.139,-11053.625
23:05:36.683.139,0.0
23:05:36.683.139,0.0
23:05:36.694.136,-315.0
23:05:36.694.136,-315.0
23:05:36.694.136,-315.0
23:05:36.694.136,-315.0
23:05:36.694.136,-125.7552719116211
23:05:36.694.136,5330.36865234375
23:05:36.694.136,-2.0
23:05:36.694.136,-11053.626953125
23:05:36.694.136,0.0
23:05:36.694.136,0.0
23:05:36.694.136,-315.0
23:05:36.694.136,-315.0
23:05:36.694.136,-315.0
23:05:36.694.136,-315.0
23:05:36.694.136,-125.75605010986328
23:05:36.694.136,5330.3515625
23:05:36.694.136,-2.0
23:05:36.694.136,-11053.65625
23:05:36.694.136,0.0
23:05:36.694.136,0.0
23:05:36.694.136,-315.0
23:05:36.694.136,-315.0
23:05:36.694.136,-315.0
23:05:36.694.136,-315.0
23:05:36.694.136,-125.75682830810547
23:05:36.694.136,5330.33349609375
23:05:36.694.136,-2.0
23:05:36.694.136,-11053.6728515625
23:05:36.694.136,0.0
23:05:36.694.136,0.0
23:05:36.705.148,-315.0
23:05:36.705.148,-315.0
23:05:36.705.148,-315.0
23:05:36.705.148,-315.0
23:05:36.705.148,-125.75875854492188
23:05:36.705.148,5330.28955078125
23:05:36.705.148,-2.0
23:05:36.705.148,-11053.7119140625
23:05:36.705.148,0.0
23:05:36.705.148,0.0
23:05:36.705.148,-315.0
23:05:36.705.148,-315.0
23:05:36.705.148,-315.0
23:05:36.705.148,-315.0
23:05:36.705.148,-125.7591781616211
23:05:36.705.148,5330.27978515625
23:05:36.705.148,-2.0
23:05:36.705.148,-11053.728515625
23:05:36.705.148,0.0
23:05:36.705.148,0.0
23:05:36.716.044,-315.0
23:05:36.716.044,-315.0
23:05:36.716.044,-315.0
23:05:36.716.044,-315.0
23:05:36.716.044,-125.75971221923828
23:05:36.716.044,5330.26806640625
23:05:36.716.044,-2.0
23:05:36.716.044,-11053.7421875
23:05:36.716.044,0.0
23:05:36.716.044,0.0
23:05:36.716.044,-315.0
23:05:36.716.044,-315.0
23:05:36.716.044,-315.0
23:05:36.716.044,-315.0
23:05:36.716.044,-125.76069641113281
23:05:36.716.044,5330.24560546875
23:05:36.716.044,-2.0
23:05:36.716.044,-11053.755859375
23:05:36.716.044,0.0
23:05:36.716.044,0.0
23:05:36.716.044,-315.0
23:05:36.716.044,-315.0
23:05:36.716.044,-315.0
23:05:36.716.044,-315.0
23:05:36.716.044,-125.76106262207031
23:05:36.716.044,5330.2373046875
23:05:36.716.044,-2.0
23:05:36.716.044,-11053.7685546875
23:05:36.716.044,0.0
23:05:36.716.044,0.0
23:05:36.727.035,-315.0
23:05:36.727.035,-315.0
23:05:36.727.035,-315.0
23:05:36.727.035,-315.0
23:05:36.727.035,-125.76129913330078
23:05:36.727.035,5330.23193359375
23:05:36.727.035,-2.0
23:05:36.727.035,-11053.767578125
23:05:36.727.035,0.0
23:05:36.727.035,0.0
23:05:36.727.035,-315.0
23:05:36.727.035,-315.0
23:05:36.727.035,-315.0
23:05:36.727.035,-315.0
23:05:36.727.035,-125.76216888427734
23:05:36.727.035,5330.2119140625
23:05:36.727.035,-2.0
23:05:36.727.035,-11053.791015625
23:05:36.727.035,0.0
23:05:36.727.035,0.0
23:05:36.727.035,-315.0
23:05:36.727.035,-315.0
23:05:36.727.035,-315.0
23:05:36.727.035,-315.0
23:05:36.727.035,-125.76221466064453
23:05:36.727.035,5330.2109375
23:05:36.727.035,-2.0
23:05:36.727.035,-11053.787109375
23:05:36.727.035,0.0
23:05:36.727.035,0.0
23:05:36.738.026,-315.0
23:05:36.738.026,-315.0
23:05:36.738.026,-315.0
23:05:36.738.026,-315.0
23:05:36.738.026,-125.76287078857422
23:05:36.738.026,5330.19580078125
23:05:36.738.026,-2.0
23:05:36.738.026,-11053.8193359375
23:05:36.738.026,0.0
23:05:36.738.026,0.0
23:05:36.738.026,-315.0
23:05:36.738.026,-315.0
23:05:36.738.026,-315.0
23:05:36.738.026,-315.0
23:05:36.738.026,-125.76378631591797
23:05:36.738.026,5330.1748046875
23:05:36.738.026,-2.0
23:05:36.738.026,-11053.826171875
23:05:36.738.026,0.0
23:05:36.738.026,0.0
23:05:36.738.026,-315.0
23:05:36.738.026,-315.0
23:05:36.738.026,-315.0
23:05:36.738.026,-315.0
23:05:36.738.026,-125.7632064819336
23:05:36.738.026,5330.18798828125
23:05:36.738.026,-2.0
23:05:36.738.026,-11053.8125
23:05:36.738.026,0.0
23:05:36.738.026,0.0
23:05:36.748.045,-315.0
23:05:36.748.045,-315.0
23:05:36.748.045,-315.0
23:05:36.748.045,-315.0
23:05:36.748.045,-125.76443481445312
23:05:36.748.045,5330.16064453125
